order_id,time,total,employee_id
66292,7/16/24 11:25,22.5,4
66293,7/16/24 11:25,9.8,1
66294,7/16/24 11:25,6.7,4
66295,7/16/24 11:25,10.4,4
66296,7/16/24 11:25,8.5,4
66297,7/16/24 11:25,19.5,6
66298,7/16/24 11:25,21.7,1
66299,7/16/24 11:25,5.2,1
66300,7/16/24 15:39,17.1,6
66301,7/16/24 17:41,8.3,1
66302,7/16/24 17:41,5.2,6
66303,7/16/24 17:41,18.1,1
66304,7/16/24 17:41,9.8,4
66305,7/16/24 17:41,10.4,1
66306,7/16/24 17:41,21,6
66307,7/16/24 17:41,20.2,4
66308,7/16/24 17:41,23.8,4
66309,7/16/24 17:41,21.7,4
66310,7/16/24 15:05,9.8,4
66311,7/16/24 15:05,23.1,4
66312,7/16/24 11:03,13.4,1
66313,7/16/24 11:03,11.3,6
66314,7/16/24 11:03,8.3,1
66315,7/16/24 11:03,16.6,1
66316,7/16/24 11:03,21.7,4
66317,7/16/24 16:14,11.3,4
66318,7/16/24 18:00,23.2,6
66319,7/16/24 18:00,9.8,4
66320,7/16/24 18:00,21,6
66321,7/16/24 18:00,26.8,1
66322,7/16/24 18:00,23.2,1
66323,7/16/24 18:00,8.5,6
66324,7/16/24 20:13,21.7,6
66325,7/16/24 20:13,8.3,4
66326,7/16/24 20:13,8.3,6
66327,7/16/24 20:13,16.5,6
66328,7/16/24 20:13,13.5,1
66329,7/16/24 10:07,11.3,1
66330,7/16/24 10:07,23.2,1
66331,7/16/24 10:07,5.2,6
66332,7/16/24 10:07,4.4,1
66333,7/16/24 17:41,5.4,4
66334,7/16/24 17:41,11.3,6
66335,7/16/24 17:41,21.3,4
66336,7/16/24 17:41,22.8,4
66337,7/16/24 17:41,23.1,1
66338,7/16/24 17:41,13.5,6
66339,7/16/24 17:41,5.2,1
66340,7/16/24 17:41,22.6,6
66341,7/16/24 17:41,11.3,1
66342,7/16/24 17:41,5.2,4
66343,7/16/24 17:41,11.9,1
66344,7/16/24 17:41,8.3,4
66345,7/16/24 17:41,21.6,4
66346,7/16/24 17:41,6.7,1
66347,7/16/24 14:52,20.4,6
66348,7/16/24 14:52,19.8,6
66349,7/16/24 14:52,23.2,6
66350,7/16/24 20:02,11.3,1
66351,7/16/24 20:02,10.4,6
66352,7/16/24 20:02,9.8,1
66353,7/16/24 20:02,11.5,1
66354,7/16/24 16:36,8.3,4
66355,7/16/24 16:36,8.3,6
66356,7/16/24 16:36,15,4
66357,7/16/24 16:36,15,1
66358,7/16/24 16:36,21.7,4
66359,7/16/24 10:42,18.7,1
66360,7/16/24 10:42,13.9,4
66361,7/16/24 18:44,23.2,4
66362,7/16/24 10:43,9.8,4
66363,7/16/24 11:03,9.8,1
66364,7/16/24 11:03,11.3,4
66365,7/16/24 11:03,20.4,1
66366,7/16/24 11:03,27,1
66367,7/16/24 11:03,18.6,4
66368,7/16/24 11:03,10.4,1
66369,7/16/24 18:04,13.4,6
66370,7/16/24 15:44,9.8,4
66371,7/16/24 18:29,11.3,4
66372,7/16/24 18:29,23.8,4
66373,7/16/24 18:29,6.7,4
66374,7/16/24 18:29,25.3,1
66375,7/16/24 18:29,10.4,4
66376,7/16/24 18:29,12.1,1
66377,7/16/24 14:36,15,4
66378,7/16/24 13:54,15.7,1
66379,7/16/24 13:54,19.6,4
66380,7/16/24 13:54,20.2,1
66381,7/16/24 13:54,22.8,4
66382,7/16/24 13:54,10.4,6
66383,7/16/24 13:54,10.4,4
66384,7/16/24 18:22,10.4,1
66385,7/16/24 15:41,16.5,1
66386,7/16/24 15:41,15.2,4
66387,7/16/24 15:41,13.4,6
66388,7/16/24 17:02,11.2,4
66389,7/16/24 17:02,8.3,6
66390,7/16/24 17:02,29.1,4
66391,7/16/24 16:20,11.2,4
66392,7/16/24 16:20,21.7,4
66393,7/16/24 18:13,21.1,1
66394,7/16/24 18:13,11.5,6
66395,7/16/24 18:13,5.4,4
66396,7/16/24 18:13,9.8,1
66397,7/16/24 13:42,9.8,1
66398,7/16/24 13:42,9.8,4
66399,7/16/24 18:26,9.8,6
66400,7/16/24 18:26,11.3,6
66401,7/16/24 16:09,9.8,4
66402,7/16/24 16:09,21.1,1
66403,7/16/24 16:09,8.5,1
66404,7/16/24 16:36,14.2,1
66405,7/16/24 16:36,10.4,6
66406,7/16/24 10:46,20.2,6
66407,7/16/24 10:46,17.1,6
66408,7/16/24 10:46,20.4,1
66409,7/16/24 10:46,8.3,1
66410,7/16/24 10:46,21.7,1
66411,7/16/24 10:46,11.3,1
66412,7/16/24 10:46,21.7,1
66413,7/16/24 12:34,23.2,4
66414,7/16/24 13:43,13.5,4
66415,7/16/24 13:43,11.9,4
66416,7/16/24 18:03,19.6,4
66417,7/16/24 18:03,22.6,4
66418,7/16/24 18:03,8.5,6
66419,7/16/24 18:03,25.5,4
66420,7/16/24 18:03,11.5,6
66421,7/16/24 18:03,23.2,1
66422,7/16/24 18:03,20.1,4
66423,7/16/24 18:03,9.8,1
66424,7/16/24 18:03,19.6,4
66425,7/16/24 11:06,23.2,4
66426,7/16/24 11:06,11.5,6
66427,7/16/24 11:06,20.2,4
66428,7/16/24 14:51,13.4,1
66429,7/16/24 14:51,11.3,1
66430,7/16/24 14:51,13.4,1
66431,7/16/24 14:51,11.9,1
66432,7/16/24 14:51,15.7,4
66433,7/16/24 14:51,11.5,4
66434,7/16/24 14:51,5.4,1
66435,7/16/24 14:51,11.1,1
66436,7/16/24 18:20,11.9,4
66437,7/16/24 18:20,5.4,4
66438,7/16/24 18:20,9.8,1
66439,7/16/24 18:20,21.1,4
66440,7/16/24 18:20,4.4,4
66441,7/16/24 18:20,8.3,6
66442,7/16/24 18:20,9.8,6
66443,7/16/24 18:20,10.4,6
66444,7/16/24 18:20,11.9,6
66445,7/16/24 12:12,23.2,6
66446,7/16/24 12:12,11.3,4
66447,7/16/24 12:12,8.3,1
66448,7/16/24 12:12,9.8,1
66449,7/16/24 12:12,8.5,1
66450,7/16/24 12:12,17.1,1
66451,7/16/24 13:59,8.3,6
66452,7/16/24 13:59,22.3,4
66453,7/16/24 13:59,13.4,1
66454,7/16/24 13:59,5.2,6
66455,7/16/24 13:59,11.9,4
66456,7/16/24 13:59,6.7,1
66457,7/16/24 13:59,13.4,1
66458,7/16/24 19:31,11.5,4
66459,7/16/24 19:31,5.2,6
66460,7/16/24 13:45,22.4,4
66461,7/16/24 13:45,18.7,4
66462,7/16/24 13:45,15.7,1
66463,7/17/24 17:42,4.4,5
66464,7/17/24 18:19,16.6,6
66465,7/17/24 18:19,11.3,6
66466,7/17/24 18:19,8.3,6
66467,7/17/24 18:19,8.5,6
66468,7/17/24 18:19,11.9,6
66469,7/17/24 18:19,11.5,4
66470,7/17/24 18:19,22.3,4
66471,7/17/24 20:58,23.2,6
66472,7/17/24 13:10,13.4,5
66473,7/17/24 13:10,5.2,6
66474,7/17/24 13:10,20.8,4
66475,7/17/24 13:10,15,5
66476,7/17/24 13:10,6.7,6
66477,7/17/24 13:10,5.4,4
66478,7/17/24 13:10,11.9,4
66479,7/17/24 13:10,16.6,6
66480,7/17/24 13:10,5.4,6
66481,7/17/24 13:10,14.2,6
66482,7/17/24 13:10,8.3,5
66483,7/17/24 13:10,9.8,6
66484,7/17/24 13:10,23.8,4
66485,7/17/24 13:10,13.4,5
66486,7/17/24 17:44,23.2,6
66487,7/17/24 18:30,20.2,4
66488,7/17/24 18:30,24.7,4
66489,7/17/24 18:30,21.7,4
66490,7/17/24 18:30,11.3,6
66491,7/17/24 18:30,17.9,5
66492,7/17/24 18:30,11.5,6
66493,7/17/24 18:30,11.2,5
66494,7/17/24 18:30,11.3,6
66495,7/17/24 18:30,18.3,5
66496,7/17/24 18:30,10.4,4
66497,7/17/24 18:30,5.2,5
66498,7/17/24 18:30,11.9,5
66499,7/17/24 18:30,9.8,6
66500,7/17/24 18:30,21,4
66501,7/17/24 18:30,11.3,6
66502,7/17/24 18:30,22.6,4
66503,7/17/24 18:12,11.3,4
66504,7/17/24 18:12,8.3,6
66505,7/17/24 18:12,18.6,5
66506,7/17/24 18:12,23.2,6
66507,7/17/24 19:06,10.4,5
66508,7/17/24 19:06,21,5
66509,7/17/24 19:06,15.7,6
66510,7/17/24 19:06,8.3,5
66511,7/17/24 19:06,23.2,6
66512,7/17/24 19:06,15,6
66513,7/17/24 19:06,16.8,4
66514,7/17/24 19:06,11.3,6
66515,7/17/24 19:06,29.1,4
66516,7/17/24 19:06,11.9,6
66517,7/17/24 19:06,10.4,6
66518,7/17/24 19:06,11.9,5
66519,7/17/24 19:06,18.3,4
66520,7/17/24 19:06,21.7,5
66521,7/17/24 12:15,18.6,6
66522,7/17/24 12:15,10.4,4
66523,7/17/24 12:15,8.3,5
66524,7/17/24 12:15,10.4,5
66525,7/17/24 12:15,23.8,5
66526,7/17/24 12:15,8.5,4
66527,7/17/24 12:15,11.3,6
66528,7/17/24 18:57,11.9,5
66529,7/17/24 18:57,21.3,5
66530,7/17/24 18:57,23.2,4
66531,7/17/24 20:13,11.2,5
66532,7/17/24 20:13,19.6,6
66533,7/17/24 20:13,11.9,6
66534,7/17/24 20:13,10.4,5
66535,7/17/24 20:13,6.7,6
66536,7/17/24 20:13,10.4,4
66537,7/17/24 19:26,8.3,5
66538,7/17/24 19:26,10.4,5
66539,7/17/24 19:26,9.8,4
66540,7/17/24 19:26,6.7,5
66541,7/17/24 16:23,13.7,5
66542,7/17/24 15:01,10.4,6
66543,7/17/24 15:01,4.4,5
66544,7/17/24 15:01,9.8,5
66545,7/17/24 15:01,15,6
66546,7/17/24 15:01,9.8,6
66547,7/17/24 16:26,11.5,5
66548,7/17/24 20:54,22.6,4
66549,7/17/24 20:54,13.7,4
66550,7/17/24 20:54,19.8,5
66551,7/17/24 20:54,8.3,4
66552,7/17/24 20:54,10.4,5
66553,7/17/24 20:54,9.8,6
66554,7/17/24 20:54,9.6,6
66555,7/17/24 20:54,11.3,4
66556,7/17/24 20:54,20.2,4
66557,7/17/24 20:54,20.8,5
66558,7/17/24 20:54,18.1,6
66559,7/17/24 20:54,11.3,4
66560,7/17/24 20:54,10.4,6
66561,7/17/24 20:54,10.4,6
66562,7/17/24 15:34,19.6,6
66563,7/17/24 15:34,18.7,4
66564,7/17/24 15:34,11.3,5
66565,7/17/24 15:34,20.2,5
66566,7/17/24 13:32,10.4,4
66567,7/17/24 13:32,10.4,5
66568,7/17/24 13:32,21.1,4
66569,7/17/24 13:32,12.7,4
66570,7/17/24 13:32,15.7,6
66571,7/17/24 13:32,11.9,6
66572,7/17/24 10:04,8.3,5
66573,7/17/24 10:04,23.8,6
66574,7/17/24 10:04,11.9,4
66575,7/17/24 13:33,13.4,5
66576,7/17/24 13:33,9.8,5
66577,7/17/24 13:33,16.5,6
66578,7/17/24 13:33,18.1,4
66579,7/17/24 10:49,15,5
66580,7/17/24 10:49,20.2,6
66581,7/17/24 10:49,9.8,4
66582,7/17/24 10:49,21,5
66583,7/17/24 10:13,22.3,5
66584,7/17/24 14:26,9.8,5
66585,7/17/24 15:06,24.7,4
66586,7/17/24 15:06,15.7,5
66587,7/17/24 15:06,23.8,4
66588,7/17/24 15:06,9.8,5
66589,7/17/24 14:02,11.9,5
66590,7/17/24 10:57,13.4,6
66591,7/17/24 10:57,9.8,4
66592,7/17/24 10:57,13.4,5
66593,7/17/24 10:57,13.4,6
66594,7/17/24 10:57,11.9,6
66595,7/17/24 10:57,21.7,5
66596,7/17/24 20:26,21.1,4
66597,7/17/24 14:31,21.7,5
66598,7/17/24 14:31,18.7,5
66599,7/17/24 17:42,19.8,4
66600,7/17/24 17:42,19.6,6
66601,7/17/24 14:36,6.7,5
66602,7/17/24 13:19,20.2,6
66603,7/17/24 13:19,15,5
66604,7/17/24 13:19,18.7,5
66605,7/17/24 16:29,22.5,6
66606,7/17/24 16:29,11.5,6
66607,7/17/24 15:01,11.3,6
66608,7/17/24 15:01,10.4,4
66609,7/17/24 15:01,10.4,5
66610,7/17/24 19:12,21.1,5
66611,7/17/24 19:12,4.4,5
66612,7/17/24 19:12,6.7,5
66613,7/17/24 11:19,8.3,5
66614,7/17/24 11:19,13.4,4
66615,7/17/24 11:19,22.3,5
66616,7/17/24 11:19,16.9,4
66617,7/17/24 11:19,11.5,4
66618,7/17/24 12:06,11.3,5
66619,7/17/24 12:06,26.8,5
66620,7/17/24 12:06,22.8,4
66621,7/17/24 12:06,5.2,6
66622,7/17/24 12:06,13.4,6
66623,7/17/24 12:06,11.3,5
66624,7/17/24 20:16,27,5
66625,7/17/24 20:16,15.6,5
66626,7/17/24 20:16,17.1,4
66627,7/17/24 20:16,18.6,4
66628,7/17/24 20:16,15,4
66629,7/17/24 17:10,25.5,4
66630,7/17/24 17:10,10.4,4
66631,7/17/24 17:10,13.4,5
66632,7/17/24 17:10,21.7,5
66633,7/18/24 12:24,20.2,1
66634,7/18/24 12:24,29.1,2
66635,7/18/24 12:24,11.3,4
66636,7/18/24 12:24,9.8,2
66637,7/18/24 14:26,15.6,4
66638,7/18/24 14:26,16.6,1
66639,7/18/24 14:26,8.5,1
66640,7/18/24 12:04,9.8,2
66641,7/18/24 12:04,19.6,2
66642,7/18/24 12:04,21.7,1
66643,7/18/24 12:04,18.3,2
66644,7/18/24 10:10,18.9,1
66645,7/18/24 10:10,9.8,1
66646,7/18/24 10:10,8.3,2
66647,7/18/24 10:10,20.2,1
66648,7/18/24 10:10,11.3,4
66649,7/18/24 20:42,13.5,4
66650,7/18/24 20:42,5.4,2
66651,7/18/24 20:42,8.3,4
66652,7/18/24 15:15,11.9,1
66653,7/18/24 15:15,6.7,2
66654,7/18/24 11:04,10.4,1
66655,7/18/24 13:53,20.2,4
66656,7/18/24 13:53,21.7,4
66657,7/18/24 13:53,9.8,4
66658,7/18/24 13:53,8.3,1
66659,7/18/24 17:47,9.8,4
66660,7/18/24 17:47,11.3,1
66661,7/18/24 17:47,18.7,1
66662,7/18/24 17:47,10.4,1
66663,7/18/24 17:47,9.8,4
66664,7/18/24 17:47,11.2,4
66665,7/18/24 17:47,16.5,1
66666,7/18/24 17:47,22.3,4
66667,7/18/24 17:47,23.2,1
66668,7/18/24 10:42,11.2,1
66669,7/18/24 20:17,10.4,1
66670,7/18/24 20:17,5.2,4
66671,7/18/24 16:41,19.6,1
66672,7/18/24 16:41,11.3,1
66673,7/18/24 16:41,9.8,1
66674,7/18/24 17:42,15.6,1
66675,7/18/24 17:42,25.3,1
66676,7/18/24 17:42,16.5,2
66677,7/18/24 17:42,29.1,4
66678,7/18/24 17:42,20.4,4
66679,7/18/24 17:42,21.9,1
66680,7/18/24 17:42,9.8,4
66681,7/18/24 17:42,11.2,2
66682,7/18/24 17:42,10.4,4
66683,7/18/24 17:42,16.5,1
66684,7/18/24 17:42,11.9,1
66685,7/18/24 13:44,21.1,1
66686,7/18/24 10:56,6.7,1
66687,7/18/24 10:56,11.3,1
66688,7/18/24 10:56,19.6,4
66689,7/18/24 10:56,21.3,1
66690,7/18/24 10:56,23.8,2
66691,7/18/24 20:01,21.1,1
66692,7/18/24 18:25,8.3,1
66693,7/18/24 18:25,13.4,2
66694,7/18/24 18:25,15.8,2
66695,7/18/24 18:25,24.7,2
66696,7/18/24 18:25,6.7,4
66697,7/18/24 18:25,5.4,4
66698,7/18/24 18:25,18.1,4
66699,7/18/24 18:25,23.2,4
66700,7/18/24 18:25,11.5,4
66701,7/18/24 11:59,10.4,4
66702,7/18/24 11:59,13.4,1
66703,7/18/24 11:59,8.3,2
66704,7/18/24 11:59,8.3,1
66705,7/18/24 11:59,8.5,4
66706,7/18/24 11:59,6.7,4
66707,7/18/24 11:59,22.3,4
66708,7/18/24 11:59,11.2,1
66709,7/18/24 11:59,9.8,1
66710,7/18/24 11:59,11.9,1
66711,7/18/24 11:59,17,4
66712,7/18/24 11:59,11.3,2
66713,7/18/24 11:59,9.8,1
66714,7/18/24 11:59,19.6,2
66715,7/18/24 11:59,13.4,2
66716,7/18/24 13:23,21.7,1
66717,7/18/24 13:23,8.3,1
66718,7/18/24 13:23,18.7,2
66719,7/18/24 13:23,11.2,1
66720,7/18/24 13:23,17.1,2
66721,7/18/24 13:23,10.4,2
66722,7/18/24 11:04,17.1,2
66723,7/18/24 11:04,13.4,2
66724,7/18/24 11:04,4.4,1
66725,7/18/24 11:04,21.6,1
66726,7/18/24 11:04,21.7,2
66727,7/18/24 11:04,5.2,2
66728,7/18/24 11:04,11.9,1
66729,7/18/24 11:04,9.8,2
66730,7/18/24 17:13,8.5,1
66731,7/18/24 17:13,21.7,1
66732,7/18/24 17:13,25.5,4
66733,7/18/24 17:13,8.5,4
66734,7/18/24 17:13,20.8,4
66735,7/18/24 17:13,6.7,4
66736,7/18/24 17:13,5.2,4
66737,7/18/24 16:29,23.2,1
66738,7/18/24 12:49,11.5,1
66739,7/18/24 12:49,20.2,1
66740,7/18/24 12:49,20.1,4
66741,7/18/24 12:49,21.1,4
66742,7/18/24 12:49,8.3,4
66743,7/18/24 12:49,5.2,2
66744,7/18/24 12:49,10.4,2
66745,7/18/24 12:49,24.9,4
66746,7/18/24 12:49,6.7,1
66747,7/18/24 12:49,21.7,2
66748,7/18/24 12:49,25.3,4
66749,7/18/24 15:03,18.1,1
66750,7/18/24 13:43,24.7,1
66751,7/18/24 13:43,13.4,2
66752,7/18/24 13:43,11.2,4
66753,7/18/24 13:43,15,4
66754,7/18/24 13:43,23.2,4
66755,7/18/24 13:43,16.3,2
66756,7/18/24 13:43,8.3,2
66757,7/18/24 13:43,9.8,2
66758,7/18/24 13:43,8.5,2
66759,7/18/24 13:43,8.3,1
66760,7/18/24 13:43,11.5,2
66761,7/18/24 13:43,24,1
66762,7/18/24 13:43,13.4,4
66763,7/18/24 18:02,20.8,4
66764,7/18/24 18:02,8.3,4
66765,7/18/24 18:02,11.9,1
66766,7/18/24 18:02,11.3,2
66767,7/18/24 18:02,11.3,2
66768,7/18/24 18:46,10.4,4
66769,7/18/24 18:46,23.8,1
66770,7/18/24 18:46,15,1
66771,7/18/24 18:46,15,4
66772,7/18/24 18:46,13.4,1
66773,7/18/24 18:46,27.6,4
66774,7/18/24 18:46,15.8,4
66775,7/18/24 18:46,11.3,2
66776,7/18/24 18:46,21.7,4
66777,7/18/24 18:46,10.4,2
66778,7/18/24 18:46,5.2,4
66779,7/18/24 18:46,11.3,4
66780,7/18/24 17:15,11.9,2
66781,7/18/24 17:15,27,4
66782,7/18/24 11:47,11.3,1
66783,7/18/24 11:47,15.7,1
66784,7/18/24 11:46,12.1,4
66785,7/18/24 16:47,19.7,1
66786,7/18/24 16:47,6.7,2
66787,7/18/24 16:47,15,1
66788,7/18/24 16:47,22.3,1
66789,7/18/24 16:47,9.8,2
66790,7/18/24 16:47,19.6,2
66791,7/18/24 16:47,9.8,1
66792,7/18/24 16:47,5.2,4
66793,7/18/24 16:47,10.4,2
66794,7/18/24 16:47,9.8,2
66795,7/18/24 11:36,21.1,4
66796,7/18/24 11:36,18.3,1
66797,7/18/24 11:36,16.7,4
66798,7/18/24 11:36,8.3,2
66799,7/18/24 13:22,13.4,4
66800,7/18/24 13:22,11.3,4
66801,7/18/24 13:22,19.6,1
66802,7/18/24 13:22,11.2,4
66803,7/18/24 13:22,8.5,2
66804,7/18/24 11:23,5.2,1
66805,7/18/24 11:23,21.3,4
66806,7/18/24 11:23,25.3,1
66807,7/18/24 12:50,8.3,4
66808,7/18/24 12:50,21,1
66809,7/18/24 12:25,21.7,1
66810,7/18/24 12:25,25.3,1
66811,7/18/24 12:25,19.6,2
66812,7/18/24 12:25,6.7,2
66813,7/18/24 12:25,11.9,4
66814,7/18/24 12:25,11.3,1
66815,7/18/24 12:25,8.5,4
66816,7/18/24 12:25,13.5,1
66817,7/18/24 12:25,21.7,4
66818,7/18/24 12:25,8.3,1
66819,7/18/24 12:18,8.3,1
66820,7/18/24 12:18,10.4,4
66821,7/18/24 12:18,15.6,2
66822,7/18/24 12:18,5.4,4
66823,7/18/24 12:18,19.6,2
66824,7/18/24 14:58,23.8,4
66825,7/18/24 14:58,24.7,1
66826,7/18/24 14:58,13.4,4
66827,7/18/24 14:58,18.1,2
66828,7/18/24 14:58,11.9,1
66829,7/18/24 11:30,11.2,2
66830,7/18/24 12:11,9.8,2
66831,7/18/24 12:11,17.1,2
66832,7/18/24 12:11,13.7,2
66833,7/18/24 17:29,16.7,4
66834,7/18/24 15:23,10.4,4
66835,7/18/24 15:23,11.3,4
66836,7/18/24 16:31,20.2,4
66837,7/18/24 16:31,10.4,1
66838,7/18/24 16:31,6.7,4
66839,7/18/24 16:31,21.7,1
66840,7/18/24 16:26,18.1,4
66841,7/18/24 16:26,23.1,4
66842,7/18/24 16:26,24,2
66843,7/18/24 18:55,11.9,4
66844,7/19/24 14:25,21.7,5
66845,7/19/24 14:25,24.7,8
66846,7/19/24 14:25,18.3,8
66847,7/19/24 18:50,21.3,5
66848,7/19/24 18:50,9.8,2
66849,7/19/24 18:50,18,5
66850,7/19/24 13:16,23.2,2
66851,7/19/24 10:59,6.7,8
66852,7/19/24 15:12,11.9,5
66853,7/19/24 15:12,11.2,5
66854,7/19/24 15:12,8.3,5
66855,7/19/24 15:12,27.6,5
66856,7/19/24 15:12,11.3,5
66857,7/19/24 15:12,18.8,5
66858,7/19/24 15:12,10.4,2
66859,7/19/24 15:12,22.8,8
66860,7/19/24 15:12,23.2,2
66861,7/19/24 15:12,16.3,2
66862,7/19/24 15:12,6.7,2
66863,7/19/24 15:12,11.3,5
66864,7/19/24 15:52,17.3,8
66865,7/19/24 15:52,21.7,8
66866,7/19/24 15:52,16.6,8
66867,7/19/24 19:52,13.4,8
66868,7/19/24 19:52,13.4,5
66869,7/19/24 19:52,10.4,8
66870,7/19/24 19:52,6.7,5
66871,7/19/24 19:52,11.5,8
66872,7/19/24 19:52,23.8,5
66873,7/19/24 19:52,8.5,8
66874,7/19/24 19:52,9.8,8
66875,7/19/24 19:52,23.4,2
66876,7/19/24 19:52,13.4,5
66877,7/19/24 19:52,19.8,2
66878,7/19/24 19:52,11.2,8
66879,7/19/24 13:46,6.7,2
66880,7/19/24 14:34,8.5,2
66881,7/19/24 20:56,16.5,2
66882,7/19/24 20:56,11.5,2
66883,7/19/24 20:56,16.5,2
66884,7/19/24 20:56,21.7,2
66885,7/19/24 20:56,10.4,5
66886,7/19/24 20:56,11.3,8
66887,7/19/24 20:56,9.8,2
66888,7/19/24 20:56,9.8,2
66889,7/19/24 19:30,22.8,8
66890,7/19/24 19:30,17.9,8
66891,7/19/24 19:30,10.4,5
66892,7/19/24 19:30,11.5,2
66893,7/19/24 11:52,23.1,5
66894,7/19/24 11:52,19.6,8
66895,7/19/24 10:55,8.3,8
66896,7/19/24 10:55,11.2,5
66897,7/19/24 19:39,23.4,5
66898,7/19/24 19:39,17.1,5
66899,7/19/24 18:26,11.9,5
66900,7/19/24 18:26,21.7,2
66901,7/19/24 12:29,19.8,2
66902,7/19/24 15:04,9.8,8
66903,7/19/24 15:04,18.9,2
66904,7/19/24 15:04,19.6,2
66905,7/19/24 15:04,9.8,5
66906,7/19/24 15:04,11.3,8
66907,7/19/24 15:04,11.9,2
66908,7/19/24 18:59,11.2,5
66909,7/19/24 18:59,22.3,5
66910,7/19/24 18:59,23.1,8
66911,7/19/24 18:59,6.7,2
66912,7/19/24 18:59,18.1,2
66913,7/19/24 13:35,11.2,8
66914,7/19/24 13:35,18.9,5
66915,7/19/24 13:35,6.7,2
66916,7/19/24 13:35,26.9,2
66917,7/19/24 13:35,23.2,8
66918,7/19/24 10:21,16.5,2
66919,7/19/24 10:21,9.8,5
66920,7/19/24 10:21,27.6,2
66921,7/19/24 10:21,9.8,2
66922,7/19/24 14:28,11.9,5
66923,7/19/24 14:28,13.4,5
66924,7/19/24 14:28,15.7,2
66925,7/19/24 17:05,9.8,2
66926,7/19/24 17:05,21.7,8
66927,7/19/24 17:05,9.8,8
66928,7/19/24 17:05,10.6,2
66929,7/19/24 14:03,18.2,8
66930,7/19/24 14:03,10.4,8
66931,7/19/24 14:03,16.5,2
66932,7/19/24 14:03,16.6,2
66933,7/19/24 14:03,11.3,5
66934,7/19/24 14:03,20.2,8
66935,7/19/24 14:03,11.3,2
66936,7/19/24 14:03,11.2,5
66937,7/19/24 14:03,19.6,8
66938,7/19/24 14:03,18,8
66939,7/19/24 14:03,19.6,5
66940,7/19/24 20:19,17.1,2
66941,7/19/24 19:14,22.3,5
66942,7/19/24 10:12,13.4,2
66943,7/19/24 10:12,10.4,2
66944,7/19/24 10:12,17.1,5
66945,7/19/24 10:12,20.2,2
66946,7/19/24 15:54,13.4,5
66947,7/19/24 15:54,15.7,2
66948,7/19/24 15:54,22.6,8
66949,7/19/24 15:54,21.1,8
66950,7/19/24 15:21,13.4,8
66951,7/19/24 14:23,21.9,5
66952,7/19/24 14:23,26.8,5
66953,7/19/24 14:23,11.2,5
66954,7/19/24 14:23,11.9,8
66955,7/19/24 14:23,11.9,2
66956,7/19/24 14:23,5.2,2
66957,7/19/24 14:23,10.4,5
66958,7/19/24 18:31,23.2,8
66959,7/19/24 18:31,18.1,8
66960,7/19/24 13:14,21.1,5
66961,7/19/24 13:14,8.5,5
66962,7/19/24 13:14,9.8,2
66963,7/19/24 13:14,12.1,2
66964,7/19/24 13:14,13.7,5
66965,7/19/24 13:14,11.9,8
66966,7/19/24 13:14,10.4,5
66967,7/19/24 13:14,5.2,8
66968,7/19/24 14:01,19.6,8
66969,7/19/24 14:01,13.4,8
66970,7/19/24 14:01,11.9,5
66971,7/19/24 14:01,15.7,5
66972,7/19/24 14:01,23.2,8
66973,7/19/24 14:01,21,5
66974,7/19/24 14:01,6.7,5
66975,7/19/24 14:01,23.2,5
66976,7/19/24 14:01,10.4,2
66977,7/19/24 14:01,18.8,8
66978,7/19/24 14:01,8.3,8
66979,7/19/24 14:01,10.4,8
66980,7/19/24 14:01,10.4,5
66981,7/19/24 11:42,20.2,2
66982,7/19/24 11:42,6.7,2
66983,7/19/24 17:34,9.8,8
66984,7/19/24 17:34,9.8,2
66985,7/19/24 17:34,16.6,8
66986,7/19/24 17:34,23.2,2
66987,7/19/24 17:34,10.4,2
66988,7/19/24 17:34,9.8,2
66989,7/19/24 17:34,10.4,8
66990,7/19/24 17:34,21.6,5
66991,7/19/24 17:34,18.1,2
66992,7/19/24 17:34,13.4,5
66993,7/19/24 17:34,10.4,2
66994,7/19/24 17:34,11.9,8
66995,7/19/24 17:34,8.3,8
66996,7/19/24 17:34,26.8,8
66997,7/19/24 17:34,6.7,8
66998,7/19/24 17:34,11.1,8
66999,7/19/24 17:25,11.3,5
67000,7/19/24 17:25,23.4,2
67001,7/19/24 15:44,9.8,2
67002,7/19/24 19:41,15.2,5
67003,7/19/24 19:41,19.5,2
67004,7/19/24 19:41,17.1,8
67005,7/19/24 19:41,10.4,2
67006,7/19/24 14:26,9.8,2
67007,7/19/24 14:26,15.2,8
67008,7/19/24 14:26,19.6,5
67009,7/19/24 14:26,11.5,8
67010,7/19/24 14:26,18.6,2
67011,7/19/24 14:26,11.3,5
67012,7/19/24 14:26,15.7,5
67013,7/19/24 14:26,22.3,8
67014,7/19/24 14:26,5.2,8
67015,7/19/24 14:26,22.3,8
67016,7/20/24 11:16,5.2,4
67017,7/20/24 11:16,6.7,4
67018,7/20/24 11:16,23.8,4
67019,7/20/24 11:16,17.1,8
67020,7/20/24 13:27,21.1,2
67021,7/20/24 13:27,11.2,2
67022,7/20/24 18:53,11.2,4
67023,7/20/24 18:53,9.8,4
67024,7/20/24 18:53,23.2,8
67025,7/20/24 18:53,5.4,2
67026,7/20/24 18:53,24.7,2
67027,7/20/24 18:53,20.2,2
67028,7/20/24 17:27,6.7,8
67029,7/20/24 17:27,22.8,8
67030,7/20/24 17:27,19.7,2
